"location","WMO-index","latitude","longitude","Date","UTC time","Temp. (ºC)","Rel. Hum. (%)","Pressure/ Geopot.","Wind dir","Wins speed (Km/h)","Clouds","Low clouds","Medium clouds","High clouds","Prec. (mm)","Max temp. (ºC)","Min temp. (ºC)","Conditions"
"CIUDAD REAL (SPAIN) ","08348","38.59 ","-03.55","13/02/2019","23Z","6.7","51%","1031.0 Hpa","70º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","22Z","7.5","47%","1030.7 Hpa","80º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","21Z","8.3","47%","1030.0 Hpa","40º (NE)","5.4","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","20Z","9.1","67%","1029.6 Hpa","10º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","19Z","10.6","64%","1028.9 Hpa","350º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","18Z","12.7","57%","1028.1 Hpa","10º (N)","3.6","0/8","-","-","-","-","14.8","-","Clear"
,,,,"13/02/2019","17Z","14.2","52%","1027.5 Hpa","60º (NE)","5.4","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","16Z","14.8","50%","1027.7 Hpa","50º (NE)","7.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","15Z","14.4","53%","1027.9 Hpa","70º (E)","5.4","0/8","-","-","-","-","-","-","Clear"
,,,,"13/02/2019","14Z","12.8","61%","1028.8 Hpa","50º (NE)","9.4","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","13Z","10.5","73%","1030.2 Hpa","50º (NE)","5.4","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","12Z","7.4","84%","1032.0 Hpa","70º (E)","5.4","6/8","6/8 ST","-","-","-","-","-","Cloudy, mist"
,,,,"13/02/2019","11Z","4.9","93%","1033.2 Hpa","80º (E)","11.2","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","10Z","3.0","97%","1033.6 Hpa","70º (E)","9.4","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","09Z","2.4","91%","1033.7 Hpa","60º (NE)","7.6","6/8","-","-","CS","-","-","-","Cloudy, mist"
,,,,"13/02/2019","08Z","2.0","95%","1033.3 Hpa","80º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","07Z","1.7","93%","1033.1 Hpa","70º (E)","5.4","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","06Z","2.4","91%","1032.6 Hpa","80º (E)","3.6","0/8","-","-","-","-","-","2.1","Clear"
,,,,"13/02/2019","05Z","2.7","89%","1032.4 Hpa","80º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","04Z","2.9","87%","1032.5 Hpa","80º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","03Z","3.6","86%","1032.4 Hpa","40º (NE)","5.4","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","02Z","4.2","84%","1032.4 Hpa","60º (NE)","3.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","01Z","4.5","80%","1032.6 Hpa","80º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","00Z","5.2","75%","1032.3 Hpa","40º (NE)","5.4","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","23Z","5.9","74%","1032.4 Hpa","80º (E)","1.8","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","22Z","6.6","72%","1032.2 Hpa","120º (SE)","1.8","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","21Z","7.8","68%","1031.8 Hpa","340º (N)","1.8","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","20Z","9.0","61%","1031.2 Hpa","330º (NW)","1.8","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","19Z","10.6","56%","1030.5 Hpa","40º (NE)","3.6","-","-","-","-","-","-","-","-"
