"location","WMO-index","latitude","longitude","Date","UTC time","Temp. (ºC)","Rel. Hum. (%)","Pressure/ Geopot.","Wind dir","Wins speed (Km/h)","Clouds","Low clouds","Medium clouds","High clouds","Prec. (mm)","Max temp. (ºC)","Min temp. (ºC)","Conditions"
"EVORA/C. COORD (PORTUGAL) ","08558","38.32 ","-07.54","13/02/2019","21Z","10.1","90%","1027.3 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","18Z","14.3","70%","1026.2 Hpa","70º (E)","7.2","-","-","-","-","-","18.3","-","-"
,,,,"13/02/2019","15Z","17.7","53%","1026.3 Hpa","0º (N)","10.8","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","12Z","16.0","63%","1028.5 Hpa","90º (E)","10.8","0/8","-","-","-","-","-","-","Clear"
,,,,"13/02/2019","09Z","8.6","90%","1029.8 Hpa","80º (E)","7.2","1/8","-","-","CI","-","-","-","Few clouds"
,,,,"13/02/2019","06Z","6.2","93%","1029.1 Hpa","90º (E)","3.6","-","-","-","-","-","-","5.6","-"
,,,,"13/02/2019","03Z","6.6","87%","1029.1 Hpa","20º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"13/02/2019","00Z","7.8","81%","1029.3 Hpa","70º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","21Z","10.1","76%","1029.3 Hpa","0º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","18Z","13.6","66%","1028.3 Hpa","80º (E)","7.2","-","-","-","-","-","18.1","-","-"
,,,,"12/02/2019","15Z","17.6","53%","1027.5 Hpa","90º (E)","7.2","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","12Z","15.7","66%","1029.1 Hpa","100º (E)","10.8","1/8","-","-","CI","-","-","-","Few clouds"
,,,,"12/02/2019","09Z","9.2","92%","1029.5 Hpa","80º (E)","10.8","1/8","-","-","CI","-","-","-","Few clouds"
,,,,"12/02/2019","06Z","5.3","100%","1028.9 Hpa","0º (N)","3.6","-","-","-","-","-","-","4.8","-"
,,,,"12/02/2019","03Z","6.2","97%","1029.1 Hpa","360º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","00Z","7.9","83%","1029.3 Hpa","360º (N)","10.8","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","21Z","7.7","84%","1029.1 Hpa","360º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","18Z","12.3","68%","1027.6 Hpa","350º (N)","7.2","-","-","-","-","-","16.4","-","-"
,,,,"11/02/2019","15Z","15.7","53%","1027.2 Hpa","340º (N)","10.8","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","12Z","12.9","71%","1029.0 Hpa","0º (N)","7.2","1/8","-","-","CI","0.7(24h)","-","-","Few clouds"
,,,,"11/02/2019","09Z","7.3","97%","1029.4 Hpa","340º (N)","14.4","2/8","1/8 ST","-","CI","0.7(24h)","-","-","Few clouds"
,,,,"11/02/2019","06Z","5.9","99%","1028.3 Hpa","340º (N)","7.2","-","-","-","-","0.7(12h)","-","5.9","-"
,,,,"11/02/2019","03Z","7.4","97%","1027.8 Hpa","320º (NW)","14.4","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","00Z","12.5","100%","1027.3 Hpa","320º (NW)","14.4","-","-","-","-","0.7(6h)","-","-","-"
,,,,"10/02/2019","21Z","13.2","100%","1026.6 Hpa","240º (SW)","14.4","-","-","-","-","0.3(12h)","-","-","-"
,,,,"10/02/2019","18Z","13.6","100%","1026.1 Hpa","240º (SW)","14.4","-","-","-","-","-","17.0","-","-"
,,,,"10/02/2019","15Z","15.5","80%","1025.8 Hpa","250º (W)","18.0","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","12Z","14.7","87%","1026.8 Hpa","230º (SW)","21.6","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","09Z","8.9","100%","1026.7 Hpa","220º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","06Z","5.8","100%","1025.6 Hpa","250º (W)","7.2","-","-","-","-","-","-","4.6","-"
,,,,"10/02/2019","03Z","5.5","100%","1025.0 Hpa","250º (W)","7.2","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","00Z","6.0","100%","1025.0 Hpa","180º (S)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","21Z","7.5","96%","1024.7 Hpa","270º (W)","7.2","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","18Z","11.4","72%","1023.2 Hpa","230º (SW)","3.6","-","-","-","-","0.1(12h)","15.7","-","-"
,,,,"09/02/2019","15Z","14.4","61%","1023.0 Hpa","250º (W)","7.2","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","12Z","13.7","69%","1024.7 Hpa","0º (N)","3.6","-","-","-","-","0.1(24h)","-","-","-"
,,,,"09/02/2019","09Z","5.6","100%","1025.7 Hpa","0º (N)","0.0","-","-","-","-","0.1(24h)","-","-","-"
,,,,"09/02/2019","06Z","1.7","100%","1024.9 Hpa","0º (N)","0.0","-","-","-","-","-","-","1.4","-"
,,,,"09/02/2019","03Z","4.3","100%","1024.9 Hpa","10º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","00Z","4.9","100%","1025.5 Hpa","360º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","21Z","5.6","100%","1025.1 Hpa","260º (W)","7.2","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","18Z","10.1","77%","1023.7 Hpa","320º (NW)","10.8","-","-","-","-","0.1(12h)","15.9","-","-"
,,,,"08/02/2019","15Z","14.7","66%","1023.0 Hpa","0º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","12Z","12.9","72%","1024.7 Hpa","0º (N)","3.6","4/8","4/8 SC","-","-","-","-","-","Scattered clouds"
,,,,"08/02/2019","09Z","6.0","100%","1025.5 Hpa","360º (N)","3.6","N/D","N/A","N/A","N/A","-","-","-","Fog"
,,,,"08/02/2019","06Z","5.5","100%","1024.6 Hpa","0º (N)","3.6","-","-","-","-","-","-","4.6","-"
,,,,"08/02/2019","03Z","7.1","100%","1024.4 Hpa","330º (NW)","14.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","00Z","6.8","100%","1025.3 Hpa","330º (NW)","7.2","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","21Z","7.7","100%","1024.8 Hpa","330º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","18Z","12.5","79%","1023.9 Hpa","320º (NW)","10.8","-","-","-","-","-","17.0","-","-"
,,,,"07/02/2019","15Z","16.8","61%","1023.7 Hpa","0º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","12Z","13.9","73%","1025.9 Hpa","360º (N)","14.4","3/8","2/8 CU","-","CI","-","-","-","Scattered clouds"
,,,,"07/02/2019","09Z","9.1","95%","1026.2 Hpa","330º (NW)","14.4","2/8","1/8 SC","-","CI","-","-","-","Few clouds"
,,,,"07/02/2019","06Z","5.9","100%","1025.6 Hpa","340º (N)","10.8","-","-","-","-","-","-","5.2","-"
,,,,"07/02/2019","03Z","6.6","100%","1025.7 Hpa","340º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","00Z","8.6","70%","1026.2 Hpa","340º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","21Z","9.9","86%","1025.5 Hpa","280º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","18Z","14.7","65%","1024.6 Hpa","290º (W)","10.8","-","-","-","-","-","19.6","-","-"
,,,,"06/02/2019","15Z","19.1","45%","1024.1 Hpa","0º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","12Z","14.8","66%","1026.4 Hpa","110º (E)","7.2","6/8","-","1/8 AC","CI","-","-","-","Cloudy"
,,,,"06/02/2019","09Z","8.2","78%","1027.5 Hpa","80º (E)","3.6","3/8","-","1/8 AC","CI","-","-","-","Scattered clouds"
,,,,"06/02/2019","06Z","3.8","86%","1027.2 Hpa","0º (N)","0.0","-","-","-","-","-","-","3.8","-"
,,,,"06/02/2019","03Z","7.1","65%","1027.5 Hpa","10º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","00Z","5.9","83%","1028.4 Hpa","360º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","21Z","9.4","74%","1028.3 Hpa","360º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","18Z","13.9","59%","1027.4 Hpa","350º (N)","7.2","-","-","-","-","-","18.8","-","-"
,,,,"05/02/2019","15Z","17.8","46%","1027.4 Hpa","0º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","12Z","14.5","54%","1029.6 Hpa","90º (E)","7.2","2/8","-","-","CI","-","-","-","Few clouds"
,,,,"05/02/2019","09Z","7.9","71%","1030.1 Hpa","60º (NE)","7.2","2/8","-","-","CI","-","-","-","Few clouds"
,,,,"05/02/2019","06Z","4.4","74%","1029.2 Hpa","30º (NE)","7.2","-","-","-","-","-","-","2.2","-"
,,,,"05/02/2019","03Z","2.8","85%","1029.6 Hpa","0º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","00Z","4.5","71%","1030.1 Hpa","20º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","21Z","7.3","60%","1029.8 Hpa","10º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","18Z","10.0","53%","1029.1 Hpa","360º (N)","7.2","-","-","-","-","-","15.3","-","-"
,,,,"04/02/2019","15Z","14.8","38%","1028.5 Hpa","0º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","12Z","12.0","46%","1030.7 Hpa","0º (N)","3.6","5/8","-","-","CI","-","-","-","Cloudy"
,,,,"04/02/2019","09Z","5.1","72%","1031.4 Hpa","0º (N)","3.6","2/8","-","-","CI","-","-","-","Few clouds"
,,,,"04/02/2019","06Z","1.2","85%","1030.4 Hpa","50º (NE)","7.2","-","-","-","-","-","-","0.1","-"
,,,,"04/02/2019","03Z","0.7","93%","1031.2 Hpa","100º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","00Z","2.4","78%","1031.5 Hpa","350º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"03/02/2019","21Z","3.5","74%","1030.5 Hpa","330º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"03/02/2019","18Z","7.8","58%","1029.0 Hpa","330º (NW)","7.2","-","-","-","-","-","12.9","-","-"
,,,,"03/02/2019","15Z","12.5","39%","1027.8 Hpa","340º (N)","14.4","-","-","-","-","-","-","-","-"
,,,,"03/02/2019","12Z","11.0","55%","1029.1 Hpa","0º (N)","7.2","-","-","-","-","-","-","-","-"
,,,,"03/02/2019","09Z","4.8","83%","1029.1 Hpa","0º (N)","10.8","-","-","-","-","-","-","-","-"
,,,,"03/02/2019","06Z","4.5","80%","1027.2 Hpa","340º (N)","18.0","-","-","-","-","-","-","3.7","-"
,,,,"03/02/2019","03Z","4.7","86%","1026.9 Hpa","320º (NW)","18.0","-","-","-","-","-","-","-","-"
,,,,"03/02/2019","00Z","5.6","86%","1026.0 Hpa","320º (NW)","21.6","-","-","-","-","-","-","-","-"
,,,,"02/02/2019","21Z","5.8","77%","1024.7 Hpa","320º (NW)","18.0","-","-","-","-","-","-","-","-"
,,,,"02/02/2019","18Z","8.6","59%","1022.6 Hpa","310º (NW)","21.6","-","-","-","-","-","11.8","-","-"
,,,,"02/02/2019","15Z","11.3","49%","1020.3 Hpa","310º (NW)","36.0","-","-","-","-","-","-","-","-"
,,,,"02/02/2019","12Z","10.2","59%","1020.4 Hpa","330º (NW)","32.4","-","-","-","-","8.0(24h)","-","-","-"
,,,,"02/02/2019","09Z","6.5","86%","1017.9 Hpa","310º (NW)","28.8","-","-","-","-","8.0(24h)","-","-","-"
,,,,"02/02/2019","06Z","6.0","93%","1014.7 Hpa","310º (NW)","25.2","-","-","-","-","2.0(12h)","-","5.8","-"
,,,,"02/02/2019","03Z","7.2","95%","1012.4 Hpa","310º (NW)","28.8","-","-","-","-","1.0(1h)","-","-","-"
,,,,"02/02/2019","00Z","7.4","94%","1010.0 Hpa","290º (W)","25.2","-","-","-","-","1.0(6h)","-","-","-"
,,,,"01/02/2019","21Z","7.2","96%","1008.3 Hpa","280º (W)","21.6","-","-","-","-","6.0(12h)","-","-","-"
,,,,"01/02/2019","18Z","6.8","86%","1005.6 Hpa","290º (W)","32.4","-","-","-","-","6.0(12h)","12.7","-","-"
,,,,"01/02/2019","15Z","7.9","90%","1002.8 Hpa","310º (NW)","43.2","-","-","-","-","2.0(1h)","-","-","-"
,,,,"01/02/2019","12Z","12.2","73%","1001.9 Hpa","260º (W)","39.6","7/8","7/8 CB","N/A","N/A","18.0(24h)","-","-","Cloudy, rain shower(s)"
,,,,"01/02/2019","09Z","9.0","98%","1002.7 Hpa","250º (W)","18.0","2/8","2/8 CB","AC","-","18.0(24h)","-","-","Few clouds, mist"
,,,,"01/02/2019","06Z","9.3","97%","1001.2 Hpa","270º (W)","21.6","-","-","-","-","16.0(12h)","-","9.0","-"
,,,,"01/02/2019","03Z","10.2","98%","1001.6 Hpa","280º (W)","18.0","-","-","-","-","0.1(1h)","-","-","-"
,,,,"01/02/2019","00Z","12.0","100%","1002.1 Hpa","270º (W)","25.2","-","-","-","-","9.0(6h)","-","-","-"
,,,,"31/01/2019","21Z","12.8","100%","1003.3 Hpa","230º (SW)","25.2","-","-","-","-","7.0(12h)","-","-","-"
,,,,"31/01/2019","18Z","12.2","100%","1005.7 Hpa","230º (SW)","28.8","-","-","-","-","3.0(12h)","14.9","-","-"
,,,,"31/01/2019","15Z","13.4","92%","1006.7 Hpa","240º (SW)","28.8","-","-","-","-","0.1(1h)","-","-","-"
,,,,"31/01/2019","12Z","14.0","100%","1009.0 Hpa","230º (SW)","28.8","8/8","8/8 ST","N/A","N/A","5.0(24h)","-","-","Overcast, drizzle and rain"
,,,,"31/01/2019","09Z","12.2","100%","1009.8 Hpa","230º (SW)","25.2","8/8","8/8 ST","N/A","N/A","5.0(24h)","-","-","Overcast, drizzle and rain"
