"location","WMO-index","latitude","longitude","Date","UTC time","Temp. (ºC)","Rel. Hum. (%)","Pressure/ Geopot.","Wind dir","Wins speed (Km/h)","Clouds","Low clouds","Medium clouds","High clouds","Prec. (mm)","Max temp. (ºC)","Min temp. (ºC)","Conditions"
,,,,"12/02/2019","14Z","14.5","45%","1029.4 Hpa","60º (NE)","9.4","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","13Z","13.8","47%","1030.3 Hpa","100º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","12Z","12.0","46%","1031.6 Hpa","110º (E)","11.2","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","11Z","10.0","53%","1032.5 Hpa","110º (E)","9.4","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","10Z","7.2","63%","1033.1 Hpa","90º (E)","11.2","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","09Z","5.3","70%","1033.1 Hpa","100º (E)","9.4","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","08Z","2.4","81%","1033.4 Hpa","130º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","07Z","1.2","83%","1033.3 Hpa","70º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","06Z","1.3","82%","1032.8 Hpa","100º (E)","7.6","-","-","-","-","Tr(24h)","-","1.3","-"
,,,,"12/02/2019","05Z","1.8","81%","1032.7 Hpa","100º (E)","5.4","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","04Z","2.4","78%","1032.4 Hpa","150º (SE)","1.8","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","03Z","3.6","73%","1032.4 Hpa","50º (NE)","3.6","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","02Z","3.3","71%","1033.1 Hpa","140º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","01Z","4.6","67%","1032.7 Hpa","100º (E)","5.4","-","-","-","-","-","-","-","-"
,,,,"12/02/2019","00Z","5.0","63%","1032.3 Hpa","100º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","23Z","6.2","57%","1031.7 Hpa","100º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","22Z","7.1","53%","1031.1 Hpa","110º (E)","5.4","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","21Z","7.8","52%","1030.3 Hpa","190º (S)","3.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","20Z","9.5","45%","1029.1 Hpa","130º (SE)","7.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","19Z","11.4","38%","1028.3 Hpa","50º (NE)","11.2","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","18Z","12.7","32%","1027.2 Hpa","60º (NE)","7.6","-","-","-","-","Tr(12h)","16.6","-","-"
,,,,"11/02/2019","17Z","15.3","33%","1026.4 Hpa","90º (E)","9.4","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","16Z","16.5","29%","1026.1 Hpa","80º (E)","9.4","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","15Z","15.9","34%","1026.1 Hpa","40º (NE)","11.2","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","14Z","15.7","36%","1026.2 Hpa","50º (NE)","9.4","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","13Z","15.2","40%","1026.9 Hpa","80º (E)","11.2","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","12Z","14.2","46%","1027.9 Hpa","80º (E)","11.2","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","11Z","12.7","53%","1028.6 Hpa","80º (E)","14.8","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","10Z","11.6","57%","1028.6 Hpa","70º (E)","9.4","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","09Z","9.0","66%","1028.7 Hpa","20º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","08Z","7.6","67%","1028.3 Hpa","60º (NE)","7.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","07Z","7.9","66%","1027.2 Hpa","70º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","06Z","8.4","65%","1026.7 Hpa","320º (NW)","3.6","-","-","-","-","Tr(24h)","-","8.4","-"
,,,,"11/02/2019","05Z","8.9","65%","1025.9 Hpa","360º (N)","11.2","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","04Z","9.6","82%","1025.4 Hpa","350º (N)","13.0","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","03Z","9.6","99%","1025.0 Hpa","250º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","02Z","9.9","98%","1025.3 Hpa","320º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","01Z","9.6","98%","1025.0 Hpa","310º (NW)","9.4","-","-","-","-","-","-","-","-"
,,,,"11/02/2019","00Z","9.4","100%","1025.0 Hpa","310º (NW)","9.4","-","-","-","-","Tr(6h)","-","-","-"
,,,,"10/02/2019","23Z","9.7","99%","1024.7 Hpa","230º (SW)","7.6","-","-","-","-","Tr(1h)","-","-","Drizzle"
,,,,"10/02/2019","22Z","10.4","94%","1024.6 Hpa","310º (NW)","11.2","-","-","-","-","Tr(1h)","-","-","Drizzle"
,,,,"10/02/2019","21Z","10.8","86%","1024.1 Hpa","310º (NW)","13.0","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","20Z","11.7","80%","1023.9 Hpa","300º (NW)","14.8","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","19Z","11.6","79%","1023.8 Hpa","290º (W)","16.6","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","18Z","11.9","75%","1023.3 Hpa","280º (W)","22.3","-","-","-","-","-","14.6","-","-"
,,,,"10/02/2019","17Z","12.9","71%","1022.7 Hpa","280º (W)","25.9","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","16Z","13.8","67%","1022.4 Hpa","290º (W)","27.7","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","15Z","14.0","64%","1022.4 Hpa","280º (W)","35.3","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","14Z","13.9","63%","1022.3 Hpa","280º (W)","35.3","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","13Z","13.5","67%","1022.6 Hpa","280º (W)","27.7","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","12Z","13.1","67%","1023.6 Hpa","290º (W)","22.3","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","11Z","11.4","71%","1024.1 Hpa","290º (W)","18.4","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","10Z","10.1","75%","1024.2 Hpa","290º (W)","14.8","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","09Z","8.6","81%","1024.4 Hpa","260º (W)","9.4","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","08Z","7.8","84%","1024.5 Hpa","310º (NW)","9.4","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","07Z","7.0","85%","1023.8 Hpa","310º (NW)","9.4","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","06Z","8.0","80%","1023.0 Hpa","290º (W)","11.2","-","-","-","-","-","-","6.7","-"
,,,,"10/02/2019","05Z","6.8","88%","1023.0 Hpa","290º (W)","7.6","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","04Z","7.0","87%","1022.7 Hpa","310º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","03Z","7.3","88%","1022.7 Hpa","320º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","02Z","7.6","87%","1023.1 Hpa","290º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","01Z","7.3","88%","1023.4 Hpa","300º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"10/02/2019","00Z","7.3","90%","1023.4 Hpa","270º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","23Z","7.2","90%","1023.6 Hpa","260º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","22Z","7.4","88%","1023.9 Hpa","280º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","21Z","8.0","84%","1023.3 Hpa","270º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","20Z","9.1","79%","1023.1 Hpa","280º (W)","11.2","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","19Z","9.9","74%","1022.3 Hpa","310º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","18Z","11.6","64%","1021.5 Hpa","290º (W)","9.4","-","-","-","-","-","16.4","-","-"
,,,,"09/02/2019","17Z","14.4","53%","1020.5 Hpa","300º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","16Z","15.5","48%","1020.4 Hpa","290º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","15Z","15.3","48%","1021.0 Hpa","310º (NW)","9.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","14Z","15.5","50%","1021.5 Hpa","250º (W)","7.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","13Z","14.4","55%","1022.3 Hpa","150º (SE)","9.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","12Z","12.9","62%","1023.4 Hpa","270º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","11Z","10.5","68%","1024.7 Hpa","250º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","10Z","7.8","77%","1025.3 Hpa","200º (S)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","09Z","4.4","88%","1025.8 Hpa","100º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","08Z","3.1","97%","1025.4 Hpa","90º (E)","1.8","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","07Z","2.4","97%","1025.2 Hpa","140º (SE)","1.8","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","06Z","3.5","95%","1024.6 Hpa","150º (SE)","1.8","-","-","-","-","Tr(24h)","-","3.5","-"
,,,,"09/02/2019","05Z","4.3","95%","1024.3 Hpa","300º (NW)","5.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","04Z","4.4","95%","1024.3 Hpa","280º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","03Z","4.9","95%","1024.7 Hpa","310º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","02Z","5.1","95%","1024.5 Hpa","220º (SW)","1.8","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","01Z","5.6","90%","1024.3 Hpa","180º (S)","5.4","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","00Z","6.7","88%","1023.7 Hpa","310º (NW)","5.4","-","-","-","-","Tr(6h)","-","-","-"
,,,,"08/02/2019","23Z","7.6","83%","1024.0 Hpa","290º (W)","9.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","22Z","8.3","79%","1023.6 Hpa","340º (N)","5.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","21Z","9.3","75%","1023.1 Hpa","330º (NW)","3.6","-","-","-","-","Tr(3h)","-","-","-"
,,,,"08/02/2019","20Z","10.2","69%","1022.5 Hpa","290º (W)","11.2","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","19Z","11.3","62%","1021.7 Hpa","290º (W)","11.2","-","-","-","-","Tr(1h)","-","-","-"
,,,,"08/02/2019","18Z","12.9","52%","1020.7 Hpa","300º (NW)","11.2","-","-","-","-","Tr(12h)","17.4","-","-"
,,,,"08/02/2019","17Z","16.1","46%","1019.7 Hpa","270º (W)","11.2","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","16Z","17.0","45%","1019.8 Hpa","290º (W)","14.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","15Z","17.1","42%","1020.2 Hpa","280º (W)","16.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","14Z","16.6","47%","1020.7 Hpa","300º (NW)","11.2","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","13Z","15.9","48%","1021.6 Hpa","280º (W)","9.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","12Z","14.1","52%","1022.6 Hpa","240º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","11Z","11.0","54%","1023.9 Hpa","210º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","10Z","7.7","64%","1024.7 Hpa","130º (SE)","5.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","09Z","4.2","77%","1025.4 Hpa","140º (SE)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","08Z","0.6","92%","1026.1 Hpa","130º (SE)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","07Z","-0.1","92%","1026.0 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","06Z","0.2","90%","1025.7 Hpa","110º (E)","5.4","-","-","-","-","-","-","0.2","-"
,,,,"08/02/2019","05Z","1.0","93%","1025.7 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","04Z","1.5","87%","1025.6 Hpa","130º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","03Z","2.7","89%","1025.5 Hpa","220º (SW)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","02Z","3.9","84%","1025.4 Hpa","90º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","01Z","5.5","79%","1025.1 Hpa","350º (N)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","00Z","6.2","74%","1025.3 Hpa","200º (S)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","23Z","7.5","71%","1024.7 Hpa","240º (SW)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","22Z","8.3","64%","1024.4 Hpa","300º (NW)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","21Z","9.1","59%","1024.1 Hpa","320º (NW)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","20Z","10.0","53%","1023.3 Hpa","300º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","19Z","10.9","50%","1023.0 Hpa","260º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","18Z","12.7","47%","1022.3 Hpa","320º (NW)","11.2","-","-","-","-","-","18.5","-","-"
,,,,"07/02/2019","17Z","16.7","33%","1021.1 Hpa","290º (W)","11.2","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","16Z","18.0","29%","1020.8 Hpa","280º (W)","7.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","15Z","18.0","29%","1021.0 Hpa","270º (W)","9.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","14Z","17.4","35%","1021.5 Hpa","330º (NW)","9.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","13Z","16.4","37%","1022.4 Hpa","300º (NW)","9.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","12Z","14.9","36%","1023.6 Hpa","350º (N)","11.2","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","11Z","12.0","60%","1024.6 Hpa","250º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","10Z","10.9","62%","1024.7 Hpa","240º (SW)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","09Z","5.9","79%","1025.8 Hpa","80º (E)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","08Z","2.5","89%","1026.4 Hpa","110º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","07Z","3.4","87%","1025.5 Hpa","100º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","06Z","6.4","78%","1024.4 Hpa","320º (NW)","3.6","-","-","-","-","-","-","6.1","-"
,,,,"07/02/2019","05Z","6.6","77%","1024.1 Hpa","290º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","04Z","6.2","78%","1024.2 Hpa","330º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","03Z","6.9","76%","1024.7 Hpa","350º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","02Z","6.9","76%","1024.9 Hpa","250º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","01Z","7.3","77%","1024.8 Hpa","300º (NW)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","00Z","7.7","75%","1024.9 Hpa","300º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","23Z","8.7","70%","1024.6 Hpa","300º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","22Z","9.1","67%","1024.5 Hpa","280º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","21Z","9.5","67%","1024.4 Hpa","260º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","20Z","10.2","63%","1024.2 Hpa","220º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","19Z","11.9","56%","1023.8 Hpa","250º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","18Z","13.8","50%","1023.0 Hpa","320º (NW)","3.6","-","-","-","-","-","18.6","-","-"
,,,,"06/02/2019","17Z","16.7","41%","1022.2 Hpa","280º (W)","11.2","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","16Z","18.0","38%","1022.1 Hpa","280º (W)","14.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","15Z","18.4","36%","1022.4 Hpa","270º (W)","14.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","14Z","18.0","38%","1023.1 Hpa","260º (W)","11.2","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","13Z","16.9","39%","1024.2 Hpa","190º (S)","7.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","12Z","14.3","45%","1025.8 Hpa","210º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","11Z","11.2","55%","1027.2 Hpa","140º (SE)","9.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","10Z","7.9","66%","1028.4 Hpa","140º (SE)","7.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","09Z","4.8","78%","1029.4 Hpa","140º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","08Z","0.8","91%","1030.2 Hpa","150º (SE)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","07Z","0.2","92%","1029.8 Hpa","140º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","06Z","0.6","92%","1029.5 Hpa","80º (E)","1.8","-","-","-","-","-","-","0.6","-"
,,,,"06/02/2019","05Z","1.1","93%","1029.6 Hpa","110º (E)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","04Z","1.9","89%","1029.4 Hpa","130º (SE)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","03Z","3.4","84%","1029.3 Hpa","130º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","02Z","3.9","81%","1029.5 Hpa","170º (S)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","01Z","4.7","79%","1029.8 Hpa","180º (S)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","00Z","6.8","69%","1029.2 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","23Z","7.4","67%","1029.0 Hpa","260º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","22Z","8.2","64%","1029.0 Hpa","290º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","21Z","9.3","61%","1028.6 Hpa","280º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","20Z","9.7","60%","1028.4 Hpa","300º (NW)","1.8","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","19Z","10.7","56%","1028.0 Hpa","220º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","18Z","12.7","48%","1027.2 Hpa","350º (N)","3.6","-","-","-","-","-","18.4","-","-"
,,,,"05/02/2019","17Z","16.7","36%","1026.0 Hpa","290º (W)","9.4","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","16Z","18.1","35%","1026.1 Hpa","270º (W)","7.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","15Z","17.6","34%","1026.5 Hpa","280º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","14Z","17.6","34%","1027.0 Hpa","220º (SW)","7.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","13Z","15.6","39%","1028.2 Hpa","130º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","12Z","13.0","44%","1029.8 Hpa","120º (SE)","5.4","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","11Z","9.8","53%","1031.2 Hpa","70º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","10Z","6.5","61%","1031.9 Hpa","120º (SE)","5.4","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","09Z","3.3","72%","1032.6 Hpa","130º (SE)","7.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","08Z","0.0","85%","1032.7 Hpa","140º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","07Z","-0.8","88%","1032.1 Hpa","110º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","06Z","-0.8","88%","1032.2 Hpa","340º (N)","1.8","-","-","-","-","-","-","-0.9","-"
,,,,"05/02/2019","05Z","-0.2","86%","1031.8 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","04Z","0.0","85%","1031.4 Hpa","10º (N)","1.8","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","03Z","1.4","79%","1031.4 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","02Z","2.5","74%","1031.3 Hpa","160º (S)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","01Z","2.2","77%","1031.6 Hpa","310º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","00Z","4.2","66%","1031.0 Hpa","80º (E)","1.8","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","23Z","4.3","65%","1031.0 Hpa","190º (S)","1.8","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","22Z","5.3","61%","1030.6 Hpa","290º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","21Z","5.7","58%","1030.3 Hpa","310º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","20Z","6.3","56%","1029.9 Hpa","320º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","19Z","7.3","52%","1029.2 Hpa","300º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","18Z","8.8","46%","1028.7 Hpa","310º (NW)","9.4","-","-","-","-","-","14.1","-","-"
,,,,"04/02/2019","17Z","11.5","34%","1027.8 Hpa","280º (W)","11.2","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","16Z","13.6","31%","1027.3 Hpa","250º (W)","11.2","-","-","-","-","-","-","-","-"
