"location","WMO-index","latitude","longitude","Date","UTC time","Temp. (ºC)","Rel. Hum. (%)","Pressure/ Geopot.","Wind dir","Wins speed (Km/h)","Clouds","Low clouds","Medium clouds","High clouds","Prec. (mm)","Max temp. (ºC)","Min temp. (ºC)","Conditions"
,,,,"09/02/2019","12Z","11.7","73%","1025.3 Hpa","310º (NW)","1.8","5/8","1/8 CU","AC","CI/CS","-","-","-","Cloudy"
,,,,"09/02/2019","11Z","8.6","83%","1026.0 Hpa","70º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","10Z","5.3","95%","1026.5 Hpa","290º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","09Z","1.6","100%","1026.4 Hpa","340º (N)","1.8","4/8","-","2/8 AS","CI/CS","-","-","-","Scattered clouds, mist"
,,,,"09/02/2019","08Z","0.3","97%","1026.2 Hpa","270º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","07Z","0.7","97%","1025.5 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","06Z","1.2","97%","1025.2 Hpa","50º (NE)","1.8","0/8","-","-","-","-","-","1.2","Clear"
,,,,"09/02/2019","05Z","1.5","95%","1025.1 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","04Z","2.2","95%","1024.8 Hpa","100º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","03Z","3.3","93%","1025.1 Hpa","90º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","02Z","4.8","93%","1025.2 Hpa","200º (S)","3.6","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","01Z","5.0","93%","1025.4 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"09/02/2019","00Z","5.1","93%","1025.5 Hpa","180º (S)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","23Z","6.1","86%","1025.3 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","22Z","7.7","84%","1025.0 Hpa","210º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","21Z","8.3","83%","1024.6 Hpa","220º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","20Z","8.7","82%","1024.4 Hpa","240º (SW)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","19Z","9.6","79%","1024.2 Hpa","280º (W)","9.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","18Z","11.7","73%","1023.3 Hpa","280º (W)","11.2","5/8","-","3/8 AS","CI/CS","-","15.4","-","Cloudy"
,,,,"08/02/2019","17Z","13.7","68%","1023.1 Hpa","300º (NW)","13.0","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","16Z","15.2","60%","1022.9 Hpa","280º (W)","11.2","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","15Z","14.7","64%","1023.1 Hpa","270º (W)","9.4","2/8","2/8 ST","-","-","-","-","-","Few clouds"
,,,,"08/02/2019","14Z","12.8","74%","1023.8 Hpa","300º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","13Z","10.8","85%","1024.7 Hpa","320º (NW)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","12Z","8.4","99%","1025.8 Hpa","270º (W)","7.6","7/8","7/8 ST","-","-","-","-","-","Cloudy"
,,,,"08/02/2019","11Z","6.6","100%","1026.1 Hpa","270º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","10Z","5.1","100%","1026.2 Hpa","220º (SW)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","09Z","4.1","100%","1026.1 Hpa","280º (W )","1.9","N/A "," N/A ","N/A","N/A","-","-","-","fog"
,,,,"08/02/2019","08Z","3.3","99%","1025.5 Hpa","300º (NW)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","07Z","3.5","99%","1025.1 Hpa","330º (NW)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","06Z","3.5","99%","1024.9 Hpa","300º (NW)","1.9","N/A "," N/A ","N/A","N/A","-","-","2.4","fog"
,,,,"08/02/2019","05Z","2.7","97%","1024.9 Hpa","260º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","04Z","2.7","97%","1024.8 Hpa","180º (S)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","03Z","3.3","95%","1024.9 Hpa","10º (N)","1.8","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","02Z","4.7","88%","1024.9 Hpa","290º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","01Z","5.5","93%","1025.1 Hpa","150º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"08/02/2019","00Z","6.6","88%","1025.0 Hpa","280º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","23Z","8.6","83%","1024.9 Hpa","260º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","22Z","9.3","78%","1024.7 Hpa","240º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","21Z","10.5","72%","1024.1 Hpa","230º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","20Z","11.3","66%","1023.9 Hpa","220º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","19Z","12.6","61%","1023.6 Hpa","220º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","18Z","14.3","59%","1023.2 Hpa","210º (SW)","3.6","1/8","-","-","CI","-","16.7","-","Few clouds"
,,,,"07/02/2019","17Z","16.0","52%","1023.4 Hpa","270º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","16Z","16.6","48%","1023.6 Hpa","270º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","15Z","16.1","40%","1023.7 Hpa","190º (S)","5.4","1/8","-","-","CI","-","-","-","Few clouds"
,,,,"07/02/2019","14Z","14.2","52%","1024.5 Hpa","300º (NW)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","13Z","11.8","64%","1025.5 Hpa","320º (NW)","7.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","12Z","9.0","82%","1026.6 Hpa","310º (NW)","7.6","2/8","1/8 ST","AS","CI","-","-","-","Few clouds"
,,,,"07/02/2019","11Z","6.1","100%","1027.3 Hpa","250º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","10Z","5.3","100%","1027.2 Hpa","280º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","09Z","4.6","99%","1026.9 Hpa","300º (NW)","7.4","N/A "," N/A ","N/A","N/A","-","-","-","mist"
,,,,"07/02/2019","08Z","2.9","99%","1026.6 Hpa","240º (SW)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","07Z","3.3","95%","1026.0 Hpa","280º (W)","7.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","06Z","4.2","95%","1025.5 Hpa","230º (SW)","3.6","0/8","-","-","-","-","-","4.0","Clear"
,,,,"07/02/2019","05Z","4.2","95%","1025.4 Hpa","250º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","04Z","4.8","86%","1025.4 Hpa","270º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","03Z","5.2","93%","1025.6 Hpa","140º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","02Z","5.4","88%","1025.9 Hpa","250º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","01Z","6.9","85%","1025.9 Hpa","270º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"07/02/2019","00Z","6.7","85%","1025.9 Hpa","210º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","23Z","7.8","77%","1025.7 Hpa","20º (N)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","22Z","9.1","73%","1025.5 Hpa","230º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","21Z","9.9","72%","1025.2 Hpa","280º (W)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","20Z","12.5","61%","1024.7 Hpa","220º (SW)","5.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","19Z","13.5","56%","1024.7 Hpa","240º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","18Z","15.2","53%","1024.4 Hpa","280º (W)","3.6","3/8","-","-","CI","-","18.7","-","Scattered clouds"
,,,,"06/02/2019","17Z","17.0","46%","1024.1 Hpa","290º (W)","5.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","16Z","17.9","42%","1024.1 Hpa","290º (W)","7.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","15Z","18.1","45%","1024.4 Hpa","310º (NW)","5.4","6/8","-","1/8 AC","CI/CS","-","-","-","Cloudy"
,,,,"06/02/2019","14Z","17.4","50%","1024.8 Hpa","50º (NE)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","13Z","16.1","54%","1025.7 Hpa","60º (NE)","5.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","12Z","13.7","63%","1027.0 Hpa","70º (E)","5.4","1/8","-","1/8 AC","CS","-","-","-","Few clouds"
,,,,"06/02/2019","11Z","10.3","76%","1028.0 Hpa","60º (NE)","5.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","10Z","7.0","84%","1028.4 Hpa","90º (E)","5.4","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","09Z","2.7","100%","1029.0 Hpa","360º (N)","1.8","1/8","-","-","CI","-","-","-","Few clouds"
,,,,"06/02/2019","08Z","1.0","97%","1028.6 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","07Z","0.8","97%","1028.4 Hpa","280º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","06Z","1.1","97%","1028.0 Hpa","70º (E)","3.6","0/8","-","-","-","-","-","1.1","Clear"
,,,,"06/02/2019","05Z","1.7","97%","1028.1 Hpa","160º (S)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","04Z","2.1","95%","1028.1 Hpa","40º (NE)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","03Z","2.7","93%","1028.6 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","02Z","3.4","93%","1028.5 Hpa","140º (SE)","3.6","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","01Z","3.9","91%","1028.9 Hpa","240º (SW)","1.8","-","-","-","-","-","-","-","-"
,,,,"06/02/2019","00Z","4.1","88%","1028.9 Hpa","290º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","23Z","5.8","86%","1029.0 Hpa","70º (E)","1.8","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","22Z","6.6","81%","1028.8 Hpa","310º (NW)","1.8","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","21Z","8.3","73%","1028.6 Hpa","0º (N)","0.0","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","20Z","11.8","57%","1028.2 Hpa","250º (W)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","19Z","12.6","56%","1028.0 Hpa","240º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","18Z","14.6","50%","1027.6 Hpa","250º (W)","1.8","2/8","-","-","CI","-","17.5","-","Few clouds"
,,,,"05/02/2019","17Z","16.6","44%","1027.5 Hpa","50º (NE)","1.8","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","16Z","17.4","40%","1027.6 Hpa","80º (E)","5.4","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","15Z","16.6","44%","1027.9 Hpa","70º (E)","5.4","2/8","-","-","CI","-","-","-","Few clouds"
,,,,"05/02/2019","14Z","15.8","44%","1028.7 Hpa","80º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","13Z","13.8","49%","1029.6 Hpa","60º (NE)","7.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","12Z","12.1","58%","1030.7 Hpa","70º (E)","9.4","2/8","-","-","CI","-","-","-","Few clouds"
,,,,"05/02/2019","11Z","9.4","69%","1031.4 Hpa","60º (NE)","7.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","10Z","6.3","82%","1031.5 Hpa","80º (E)","7.6","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","09Z","1.9","97%","1031.7 Hpa","10º (N)","3.6","1/8","-","-","CI","-","-","-","Few clouds"
,,,,"05/02/2019","08Z","0.0","97%","1031.0 Hpa","70º (E)","1.8","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","07Z","-0.1","97%","1030.5 Hpa","340º (N)","1.8","-","-","-","-","-","-","-","-"
,,,,"05/02/2019","06Z","0.3","97%","1030.3 Hpa","0º (N)","0.0","0/8","-","-","-","-","-","0.2","Clear"
,,,,"04/02/2019","22Z","4.5","85%","1030.6 Hpa","320º (NW)","5.4","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","21Z","5.5","77%","1030.3 Hpa","110º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","20Z","7.6","72%","1029.9 Hpa","220º (SW)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","19Z","9.1","65%","1029.5 Hpa","200º (S)","5.4","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","18Z","10.7","54%","1029.3 Hpa","270º (W)","1.8","4/8","-","2/8 AS","CI","-","13.2","-","Scattered clouds"
,,,,"04/02/2019","17Z","12.3","44%","1029.1 Hpa","350º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","16Z","13.0","42%","1029.1 Hpa","20º (N)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","15Z","13.0","40%","1029.2 Hpa","20º (N)","5.4","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","14Z","12.4","46%","1029.8 Hpa","30º (NE)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","13Z","11.3","49%","1030.7 Hpa","80º (E)","3.6","-","-","-","-","-","-","-","-"
,,,,"04/02/2019","12Z","9.2","63%","1031.6 Hpa","70º (E)","5.4","1/8","-","-","CI","-","-","-","Few clouds"
